meta_score,title,platform,date,user_score,link,esrb_rating,developers,genres
,Kirby and the Forgotten Land,Switch,25-Mar-22,,/game/switch/kirby-and-the-forgotten-land,E10+,"['Nintendo', ' HAL Labs']","['Action', 'Platformer', '3D']"
84,Pokemon Legends: Arceus,Switch,28-Jan-22,8.1,/game/switch/pokemon-legends-arceus,E,['Game Freak'],"['Role-Playing', 'Trainer']"
,Advance Wars 1 + 2: Re-Boot Camp,Switch,3-Dec-21,,/game/switch/advance-wars-1-+-2-re-boot-camp,E10+,"['Nintendo', ' WayForward']","['Strategy', 'Turn-Based', 'Tactics']"
72,Big Brain Academy: Brain vs. Brain,Switch,3-Dec-21,8,/game/switch/big-brain-academy-brain-vs-brain,E,['Nintendo'],"['Miscellaneous', 'Party / Minigame']"
69,Disney Magical World 2: Enchanted Edition,Switch,3-Dec-21,,/game/switch/disney-magical-world-2-enchanted-edition,E,['h.a.n.d. Inc.'],"['Simulation', 'Virtual', 'Virtual Life']"
73,Pokemon Brilliant Diamond,Switch,19-Nov-21,5.3,/game/switch/pokemon-brilliant-diamond,E,"['ILCA', ' Inc.']","['Role-Playing', 'Trainer']"
73,Pokemon Shining Pearl,Switch,19-Nov-21,6,/game/switch/pokemon-shining-pearl,E,"['ILCA', ' Inc.']","['Role-Playing', 'Trainer']"
,Pokemon Brilliant Diamond / Pokemon Shining Pearl Double Pack,Switch,19-Nov-21,8.1,/game/switch/pokemon-brilliant-diamond-pokemon-shining-pearl-double-pack,E,"['ILCA', ' Inc.']","['Role-Playing', 'Trainer']"
82,Animal Crossing: New Horizons - Happy Home Paradise,Switch,5-Nov-21,7.7,/game/switch/animal-crossing-new-horizons---happy-home-paradise,,['Nintendo'],"['Simulation', 'Virtual', 'Virtual Life']"
80,Mario Party Superstars,Switch,29-Oct-21,8.5,/game/switch/mario-party-superstars,E,"['Nintendo', ' Nd Cube']","['Miscellaneous', 'Party / Minigame']"
,Hyrule Warriors: Age of Calamity - Guardian of Remembrance,Switch,29-Oct-21,,/game/switch/hyrule-warriors-age-of-calamity---guardian-of-remembrance,,['Omega Force'],"['Action', '3D', ""Beat-'Em-Up""]"
64,Pikmin Bloom,iOS,28-Oct-21,6,/game/ios/pikmin-bloom,,['Niantic Tokyo Studio'],"['Action', 'General']"
,Minecraft Dungeons: Ultimate Edition,Switch,26-Oct-21,,/game/switch/minecraft-dungeons-ultimate-edition,,['Nintendo'],"['Role-Playing', 'Action RPG']"
,Super Smash Bros. Ultimate: Sora,Switch,18-Oct-21,,/game/switch/super-smash-bros-ultimate-sora,,['Nintendo'],"['Action', 'Fighting', '2D']"
88,Metroid Dread,Switch,8-Oct-21,8.7,/game/switch/metroid-dread,T,"['Mercury Steam', ' Nintendo']","['Action Adventure', 'Open-World']"
76,WarioWare: Get It Together!,Switch,10-Sep-21,8.1,/game/switch/warioware-get-it-together!,E10+,"['Nintendo', ' Intelligent Systems']","['Miscellaneous', 'Party / Minigame']"
81,The Legend of Zelda: Skyward Sword HD,Switch,16-Jul-21,7,/game/switch/the-legend-of-zelda-skyward-sword-hd,E10+,"['Tantalus', ' Nintendo']","['Action Adventure', 'Open-World']"
,Fitness Boxing 2: Rhythm & Exercise - Musical Journey,Switch,1-Jul-21,,/game/switch/fitness-boxing-2-rhythm-exercise---musical-journey,,['Jupiter Corporation'],"['Miscellaneous', 'Exercise / Fitness']"
,Super Smash Bros. Ultimate: Kazuya,Switch,29-Jun-21,,/game/switch/super-smash-bros-ultimate-kazuya,,['Nintendo'],"['Action', 'Fighting', '2D']"
70,Mario Golf: Super Rush,Switch,25-Jun-21,5.6,/game/switch/mario-golf-super-rush,E,"['Nintendo', ' Camelot Software Planning']","['Sports', 'Individual', 'Golf', 'Arcade']"
67,Hyrule Warriors: Age of Calamity - Pulse of the Ancients,Switch,18-Jun-21,8,/game/switch/hyrule-warriors-age-of-calamity---pulse-of-the-ancients,,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
77,Game Builder Garage,Switch,11-Jun-21,8,/game/switch/game-builder-garage,E,['Nintendo'],"['Miscellaneous', 'Application']"
66,DC Super Hero Girls: Teen Power,Switch,4-Jun-21,6.8,/game/switch/dc-super-hero-girls-teen-power,E10+,"['Nintendo', ' TOYBOX']","['Action Adventure', 'Open-World']"
71,Miitopia,Switch,21-May-21,8.1,/game/switch/miitopia,E,"['Nintendo', ' GREZZO']","['Action', 'Role-Playing', 'General']"
74,Famicom Detective Club: The Missing Heir,Switch,14-May-21,7.6,/game/switch/famicom-detective-club-the-missing-heir,T,"['Nintendo', ' Mages.']","['Adventure', 'Visual Novel']"
74,Famicom Detective Club: The Girl Who Stands Behind,Switch,14-May-21,8.2,/game/switch/famicom-detective-club-the-girl-who-stands-behind,T,"['Nintendo', ' Mages.']","['Adventure', 'Visual Novel']"
79,New Pokemon Snap,Switch,30-Apr-21,6.9,/game/switch/new-pokemon-snap,E,"['Bandai Namco Games', ' The Pokemon Company']","['Action', 'Shooter', 'Rail']"
,Super Smash Bros. Ultimate: Pyra / Mythra,Switch,4-Mar-21,7,/game/switch/super-smash-bros-ultimate-pyra-mythra,,['Nintendo'],"['Action', 'Fighting', '2D']"
,Project Triangle Strategy Debut Demo,Switch,17-Feb-21,,/game/switch/project-triangle-strategy-debut-demo,,['Nintendo'],"['Strategy', 'Turn-Based', 'Tactics']"
89,Super Mario 3D World + Bowser's Fury,Switch,12-Feb-21,8.7,/game/switch/super-mario-3d-world-+-bowsers-fury,E,['Nintendo'],"['Action', 'Platformer', '3D']"
,Super Smash Bros. Ultimate: Sephiroth,Switch,22-Dec-20,7.6,/game/switch/super-smash-bros-ultimate-sephiroth,,['Nintendo'],"['Action', 'Fighting', '2D']"
66,Fitness Boxing 2: Rhythm & Exercise,Switch,4-Dec-20,5.9,/game/switch/fitness-boxing-2-rhythm-exercise,E,"['Nintendo', ' Jupiter Corporation', ' Imagineer Co.', 'Ltd.']","['Miscellaneous', 'Exercise / Fitness']"
63,Fire Emblem: Shadow Dragon & the Blade of Light,Switch,4-Dec-20,7.6,/game/switch/fire-emblem-shadow-dragon-the-blade-of-light,E,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
78,Hyrule Warriors: Age of Calamity,Switch,20-Nov-20,7.9,/game/switch/hyrule-warriors-age-of-calamity,T,"['Omega Force', ' Koei Tecmo Games']","['Action', ""Beat-'Em-Up"", '3D']"
,Pokemon Sword + Pokemon Sword Expansion Pass,Switch,6-Nov-20,7.7,/game/switch/pokemon-sword-+-pokemon-sword-expansion-pass,E,['Game Freak'],"['Role-Playing', 'Trainer']"
,Pokemon Shield + Pokemon Shield Expansion Pass,Switch,6-Nov-20,7.7,/game/switch/pokemon-shield-+-pokemon-shield-expansion-pass,E,['Game Freak'],"['Role-Playing', 'Trainer']"
85,Pikmin 3 Deluxe,Switch,30-Oct-20,8.5,/game/switch/pikmin-3-deluxe,E10+,"['Eighting', ' Nintendo']","['Strategy', 'Real-Time', 'General']"
78,Part Time UFO,Switch,28-Oct-20,8.4,/game/switch/part-time-ufo,E10+,['HAL Labs'],"['Action', 'Arcade']"
,Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda - Complete Edition,Switch,23-Oct-20,8.7,/game/switch/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda---complete-edition,E,['Brace Yourself Games'],"['Action', 'Rhythm', 'Music']"
75,Pokemon Sword / Shield: The Crown Tundra,Switch,22-Oct-20,7.1,/game/switch/pokemon-sword-shield-the-crown-tundra,,['Game Freak'],"['Role-Playing', 'Trainer']"
75,Mario Kart Live: Home Circuit,Switch,16-Oct-20,7.5,/game/switch/mario-kart-live-home-circuit,E,"['Nintendo', ' Velan Studios']","['Racing', 'Arcade', 'Automobile']"
,Super Smash Bros. Ultimate: Steve & Alex,Switch,13-Oct-20,7.4,/game/switch/super-smash-bros-ultimate-steve-alex,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
,Mario Kart 8 Deluxe + Super Mario Party,Switch,4-Oct-20,,/game/switch/mario-kart-8-deluxe-+-super-mario-party,E,['Nintendo'],"['Miscellaneous', 'Compilation']"
75,Super Mario Bros. 35,Switch,1-Oct-20,7.4,/game/switch/super-mario-bros-35,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda - DLC 3 Story Pack: Symphony of the Mask,Switch,23-Sep-20,,/game/switch/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda---dlc-3-story-pack-symphony-of-the-mask,E,['Brace Yourself Games'],"['Action', 'Rhythm', 'Music']"
65,Kirby Fighters 2,Switch,23-Sep-20,7.9,/game/switch/kirby-fighters-2,E,"['Nintendo', ' HAL Labs']","['Action', 'Fighting', '2D']"
82,Super Mario 3D All-Stars,Switch,18-Sep-20,6.4,/game/switch/super-mario-3d-all-stars,E,['Nintendo'],"['Miscellaneous', 'Compilation']"
,Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda - DLC 2 Melody Pack,Switch,26-Aug-20,,/game/switch/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda---dlc-2-melody-pack,E,['Brace Yourself Games'],"['Action', 'Rhythm', 'Music']"
,Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda - DLC 1 Character Pack,Switch,20-Jul-20,,/game/switch/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda---dlc-1-character-pack,E,['Brace Yourself Games'],"['Action', 'Rhythm', 'Music']"
80,Paper Mario: The Origami King,Switch,17-Jul-20,7,/game/switch/paper-mario-the-origami-king,E,['Intelligent Systems'],"['Role-Playing', 'General']"
,Super Smash Bros. Ultimate: Min Min,Switch,29-Jun-20,8.2,/game/switch/super-smash-bros-ultimate-min-min,,['Nintendo'],"['Action', 'Fighting', '2D']"
64,Pokemon Cafe Mix,Switch,23-Jun-20,7.1,/game/switch/pokemon-cafe-mix,E,"['Genius Sonority Inc.', ' The Pokemon Company']","['Puzzle', 'Matching']"
69,Pokemon Sword / Shield: The Isle of Armor,Switch,17-Jun-20,5.2,/game/switch/pokemon-sword-shield-the-isle-of-armor,E,['Game Freak'],"['Role-Playing', 'Trainer']"
,Jump Rope Challenge,Switch,15-Jun-20,7,/game/switch/jump-rope-challenge,E,['Nintendo'],"['Action', 'General', 'Miscellaneous', 'Exercise / Fitness']"
82,Clubhouse Games: 51 Worldwide Classics,Switch,5-Jun-20,7.7,/game/switch/clubhouse-games-51-worldwide-classics,E,"['Nintendo', ' Nd Cube']","['Miscellaneous', 'Party / Minigame']"
89,Xenoblade Chronicles: Definitive Edition,Switch,29-May-20,8.8,/game/switch/xenoblade-chronicles-definitive-edition,T,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
,Arcade Archives: Vs. Wrecking Crew,Switch,1-May-20,,/game/switch/arcade-archives-vs-wrecking-crew,E,['Nintendo'],"['Action', 'Platformer', '2D']"
,Marvel Ultimate Alliance 3: The Black Order - Expansion 3 - Fantastic Four: Shadow of Doom,Switch,26-Mar-20,6.3,/game/switch/marvel-ultimate-alliance-3-the-black-order---expansion-3---fantastic-four-shadow-of-doom,T,['Team Ninja'],"['Role-Playing', 'Action RPG']"
78,Good Job!,Switch,26-Mar-20,7.8,/game/switch/good-job!,E,"['Nintendo', ' Paladin Studios']","['Puzzle', 'Action', 'General']"
90,Animal Crossing: New Horizons,Switch,20-Mar-20,5.5,/game/switch/animal-crossing-new-horizons,E,['Nintendo'],"['Simulation', 'Virtual', 'Virtual Life']"
68,Pokemon Mystery Dungeon: Rescue Team DX,Switch,6-Mar-20,8.2,/game/switch/pokemon-mystery-dungeon-rescue-team-dx,E,['Spike Chunsoft'],"['Role-Playing', 'Roguelike']"
,Luigi's Mansion 3: Multiplayer Pack 1 & 2,Switch,4-Mar-20,,/game/switch/luigis-mansion-3-multiplayer-pack-1-2,,['Next Level Games'],"['Action Adventure', 'General']"
75,Fire Emblem: Three Houses - Side Story: Cindered Shadows,Switch,13-Feb-20,8,/game/switch/fire-emblem-three-houses---side-story-cindered-shadows,T,['Intelligent Systems'],"['Strategy', 'Turn-Based', 'Tactics']"
,Pokemon HOME,iOS,11-Feb-20,4.2,/game/ios/pokemon-home,,"['Game Freak', ' ILCA', ' Inc.']","['Miscellaneous', 'Application']"
,Pokemon HOME,Switch,11-Feb-20,2.7,/game/switch/pokemon-home,E,"['Game Freak', ' ILCA', ' Inc.']","['Miscellaneous', 'Application']"
,Super Smash Bros. Ultimate: Byleth,Switch,28-Jan-20,6.9,/game/switch/super-smash-bros-ultimate-byleth,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
81,Tokyo Mirage Sessions #FE Encore,Switch,17-Jan-20,6.2,/game/switch/tokyo-mirage-sessions-fe-encore,T,['Atlus'],"['Role-Playing', 'Japanese-Style']"
64,Dr. Kawashima's Brain Training for Nintendo Switch,Switch,3-Jan-20,6.3,/game/switch/dr-kawashimas-brain-training-for-nintendo-switch,,['Nintendo'],"['Miscellaneous', 'Edutainment']"
,Arcade Archives: Vs. Balloon Fight,Switch,27-Dec-19,,/game/switch/arcade-archives-vs-balloon-fight,E,['Nintendo'],"['Action', 'Arcade']"
,Marvel Ultimate Alliance 3: The Black Order - Expansion 2: Rise of the Phoenix,Switch,23-Dec-19,,/game/switch/marvel-ultimate-alliance-3-the-black-order---expansion-2-rise-of-the-phoenix,T,['Team Ninja'],"['Role-Playing', 'Action RPG']"
80,Pokemon Shield,Switch,15-Nov-19,4.6,/game/switch/pokemon-shield,E,['Game Freak'],"['Role-Playing', 'Trainer']"
80,Pokemon Sword,Switch,15-Nov-19,4.6,/game/switch/pokemon-sword,E,['Game Freak'],"['Role-Playing', 'Trainer']"
80,Pokemon Sword / Shield Dual Pack,Switch,15-Nov-19,4.3,/game/switch/pokemon-sword-shield-dual-pack,E,['Game Freak'],"['Role-Playing', 'Trainer']"
73,Layton's Mystery Journey: Katrielle and The Millionaires' Conspiracy - Deluxe Edition,Switch,8-Nov-19,6.8,/game/switch/laytons-mystery-journey-katrielle-and-the-millionaires-conspiracy---deluxe-edition,E10+,"['Level 5', ' h.a.n.d. Inc.']","['Puzzle', 'General']"
75,The Stretchers,Switch,8-Nov-19,7.3,/game/switch/the-stretchers,E,['Tarsier Studios'],"['Action', 'General']"
,Super Smash Bros. Ultimate: Terry Bogard,Switch,6-Nov-19,7.6,/game/switch/super-smash-bros-ultimate-terry-bogard,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
86,Luigi's Mansion 3,Switch,31-Oct-19,8.5,/game/switch/luigis-mansion-3,E,"['Next Level Games', ' Nintendo']","['Action Adventure', 'General']"
83,Ring Fit Adventure,Switch,18-Oct-19,8.7,/game/switch/ring-fit-adventure,E10+,['Nintendo'],"['Miscellaneous', 'Exercise / Fitness']"
64,Little Town Hero,Switch,16-Oct-19,4.7,/game/switch/little-town-hero,E10+,['Game Freak'],"['Role-Playing', 'Japanese-Style']"
,Marvel Ultimate Alliance 3: The Black Order - Expansion 1: Curse of the Vampire,Switch,30-Sep-19,,/game/switch/marvel-ultimate-alliance-3-the-black-order---expansion-1-curse-of-the-vampire,T,['Team Ninja'],"['Role-Playing', 'Action RPG']"
91,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,Switch,27-Sep-19,8.6,/game/switch/dragon-quest-xi-s-echoes-of-an-elusive-age---definitive-edition,T,['Square Enix'],"['Role-Playing', 'Japanese-Style']"
58,Mario Kart Tour,iOS,25-Sep-19,4,/game/ios/mario-kart-tour,E,['Nintendo'],"['Racing', 'Arcade', 'Automobile']"
87,The Legend of Zelda: Link's Awakening,Switch,20-Sep-19,8.4,/game/switch/the-legend-of-zelda-links-awakening,E,"['Nintendo', ' GREZZO']","['Action Adventure', 'Open-World']"
69,Daemon X Machina,Switch,13-Sep-19,7.7,/game/switch/daemon-x-machina,T,"['First Studio', ' Marvelous First Studio']","['Simulation', 'Vehicle', 'Combat']"
,Super Smash Bros. Ultimate: Banjo & Kazooie,Switch,4-Sep-19,8.1,/game/switch/super-smash-bros-ultimate-banjo-kazooie,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
74,Super Kirby Clash,Switch,4-Sep-19,7.5,/game/switch/super-kirby-clash,E,"['Nintendo', ' HAL Labs']","['Action', 'General']"
,Arcade Archives: Pinball,Switch,30-Aug-19,,/game/switch/arcade-archives-pinball,E,['Nintendo'],"['Action', 'Pinball']"
87,Astral Chain,Switch,30-Aug-19,9,/game/switch/astral-chain,T,['PlatinumGames'],"['Action Adventure', 'General']"
,Super Smash Bros. Ultimate: Hero,Switch,30-Jul-19,7.8,/game/switch/super-smash-bros-ultimate-hero,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
89,Fire Emblem: Three Houses,Switch,26-Jul-19,8.8,/game/switch/fire-emblem-three-houses,T,"['Intelligent Systems', ' Koei Tecmo Games']","['Strategy', 'Turn-Based', 'Tactics']"
73,Marvel Ultimate Alliance 3: The Black Order,Switch,19-Jul-19,7.3,/game/switch/marvel-ultimate-alliance-3-the-black-order,T,['Team Ninja'],"['Role-Playing', 'Action RPG']"
58,Dr. Mario World,iOS,10-Jul-19,3.4,/game/ios/dr-mario-world,,"['Nintendo', ' LINE Corporation']","['Puzzle', 'Action']"
,Arcade Archives: Clu Clu Land,Switch,28-Jun-19,,/game/switch/arcade-archives-clu-clu-land,E,['Nintendo'],"['Action', 'Arcade']"
88,Super Mario Maker 2,Switch,28-Jun-19,8.5,/game/switch/super-mario-maker-2,E,['Nintendo'],"['Action', 'Platformer', '2D']"
85,Cadence of Hyrule: Crypt of the NecroDancer Featuring The Legend of Zelda,Switch,13-Jun-19,8.1,/game/switch/cadence-of-hyrule-crypt-of-the-necrodancer-featuring-the-legend-of-zelda,E,['Brace Yourself Games'],"['Action', 'Rhythm', 'Music']"
71,Nintendo Labo: Toycon 04 VR Kit,Switch,12-May-19,6.5,/game/switch/nintendo-labo-toycon-04-vr-kit,E10+,['Nintendo'],"['Action', 'General']"
,Tetris 99: Big Block,Switch,10-May-19,5.5,/game/switch/tetris-99-big-block,E,['Arika'],"['Puzzle', 'Stacking']"
81,BoxBoy! + BoxGirl!,Switch,26-Apr-19,8,/game/switch/boxboy!-+-boxgirl!,E,['HAL Labs'],"['Puzzle', 'Action']"
,Super Smash Bros. Ultimate: Joker,Switch,17-Apr-19,8.1,/game/switch/super-smash-bros-ultimate-joker,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
79,Yoshi's Crafted World,Switch,28-Mar-19,7.9,/game/switch/yoshis-crafted-world,E,['Good-Feel'],"['Action', 'Platformer', '3D']"
81,Captain Toad: Treasure Tracker - Special Episode,Switch,14-Mar-19,8.2,/game/switch/captain-toad-treasure-tracker---special-episode,,['Nintendo Software Technology'],"['Puzzle', 'Action', 'Platformer', '3D']"
79,Kirby's Extra Epic Yarn,3DS,8-Mar-19,6.9,/game/3ds/kirbys-extra-epic-yarn,E,['Good-Feel'],"['Action', 'Platformer', '2D']"
,Arcade Archives: Vs. Ice Climber,Switch,22-Feb-19,7.3,/game/switch/arcade-archives-vs-ice-climber,E,['Nintendo'],"['Action', 'Platformer', '2D']"
83,Tetris 99,Switch,13-Feb-19,8.2,/game/switch/tetris-99,E,"['Arika', ' Nintendo']","['Puzzle', 'Stacking']"
,Daemon X Machina: Prototype Missions,Switch,13-Feb-19,6.6,/game/switch/daemon-x-machina-prototype-missions,,['Nintendo'],"['Simulation', 'Vehicle', 'Combat']"
80,Yo-kai Watch 3,3DS,8-Feb-19,8.3,/game/3ds/yo-kai-watch-3,E10+,['Level 5'],"['Role-Playing', 'Trainer']"
,Super Smash Bros. Ultimate: Piranha Plant,Switch,29-Jan-19,7.1,/game/switch/super-smash-bros-ultimate-piranha-plant,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
67,Travis Strikes Again: No More Heroes,Switch,18-Jan-19,7.8,/game/switch/travis-strikes-again-no-more-heroes,M,['Grasshopper Manufacture'],"['Action', ""Beat-'Em-Up"", '3D']"
84,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,3DS,11-Jan-19,7.8,/game/3ds/mario-luigi-bowsers-inside-story-+-bowser-jrs-journey,E,"['Nintendo', ' Alphadream Corporation']","['Role-Playing', 'Japanese-Style']"
80,New Super Mario Bros. U Deluxe,Switch,11-Jan-19,7.1,/game/switch/new-super-mario-bros-u-deluxe,E,['Nintendo'],"['Action', 'Platformer', '2D']"
66,Fitness Boxing,Switch,4-Jan-19,6.6,/game/switch/fitness-boxing,T,"['Imagineer Co.', 'Ltd.']","['Miscellaneous', 'Exercise / Fitness']"
93,Super Smash Bros. Ultimate,Switch,7-Dec-18,8.6,/game/switch/super-smash-bros-ultimate,E10+,"['Nintendo', ' HAL Labs', ' Bandai Namco Games', ' Sora Ltd.']","['Action', 'Fighting', '2D']"
80,"Pokemon: Let's Go, Eevee!",Switch,16-Nov-18,6.3,/game/switch/pokemon-lets-go-eevee!,E,['Game Freak'],"['Action RPG', 'Role-Playing', 'Trainer']"
79,"Pokemon: Let's Go, Pikachu!",Switch,16-Nov-18,6.3,/game/switch/pokemon-lets-go-pikachu!,E,['Game Freak'],"['Action RPG', 'Role-Playing', 'Trainer']"
,Arcade Archives: Urban Champion,Switch,9-Nov-18,,/game/switch/arcade-archives-urban-champion,E10+,['Nintendo'],"['Action', 'Fighting', '2D']"
77,The World Ends with You: Final Remix,Switch,12-Oct-18,7.2,/game/switch/the-world-ends-with-you-final-remix,T,"['Square Enix', ' h.a.n.d. Inc.', ' Jupiter Corporation']","['Role-Playing', 'Action RPG']"
74,Luigi's Mansion,3DS,12-Oct-18,8.1,/game/3ds/luigis-mansion,E,"['Nintendo', ' GREZZO']","['Action Adventure', 'General']"
76,Super Mario Party,Switch,5-Oct-18,7.1,/game/switch/super-mario-party,E,"['Nintendo', ' Nd Cube']","['Miscellaneous', 'Party / Minigame']"
69,Dragalia Lost,iOS,27-Sep-18,7.7,/game/ios/dragalia-lost,T,['Cygames'],"['Role-Playing', 'General']"
,Yo-kai Watch Blasters: Moon Rabbit Crew,3DS,27-Sep-18,,/game/3ds/yo-kai-watch-blasters-moon-rabbit-crew,E10+,['Level 5'],"['Action', ""Beat-'Em-Up"", '3D']"
,Arcade Archives: Excitebike,Switch,21-Sep-18,,/game/switch/arcade-archives-excitebike,E,['Nintendo'],"['Racing', 'Arcade', 'Automobile']"
80,Xenoblade Chronicles 2: Torna ~ The Golden Country,Switch,14-Sep-18,8.6,/game/switch/xenoblade-chronicles-2-torna-the-golden-country,T,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
69,Nintendo Labo: Toycon 03 Vehicle Kit,Switch,14-Sep-18,7.2,/game/switch/nintendo-labo-toycon-03-vehicle-kit,E,['Nintendo'],"['Miscellaneous', 'Party / Minigame']"
67,Yo-kai Watch Blasters: Red Cat Corps,3DS,7-Sep-18,7.5,/game/3ds/yo-kai-watch-blasters-red-cat-corps,E10+,['Level 5'],"['Action', ""Beat-'Em-Up"", '3D']"
67,Yo-kai Watch Blasters: White Dog Squad,3DS,7-Sep-18,7.6,/game/3ds/yo-kai-watch-blasters-white-dog-squad,E10+,['Level 5'],"['Action', ""Beat-'Em-Up"", '3D']"
78,WarioWare Gold,3DS,3-Aug-18,8.1,/game/3ds/warioware-gold,E10+,['Nintendo'],"['Miscellaneous', 'Party / Minigame']"
62,Go Vacation,Switch,27-Jul-18,7.7,/game/switch/go-vacation,E,['Bandai Namco Games'],"['Miscellaneous', 'Party / Minigame']"
,Xenoblade Chronicles 2: New Quests Pack 4,Switch,26-Jul-18,8,/game/switch/xenoblade-chronicles-2-new-quests-pack-4,,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
82,Captain Toad: Treasure Tracker,Switch,13-Jul-18,7.9,/game/switch/captain-toad-treasure-tracker,E,"['Nintendo EAD Tokyo ', ' Nintendo Software Technology']","['Puzzle', 'Action', 'Platformer', '3D']"
79,Captain Toad: Treasure Tracker,3DS,13-Jul-18,6.9,/game/3ds/captain-toad-treasure-tracker,E,"['Nintendo EAD Tokyo ', ' Nintendo Software Technology']","['Puzzle', 'Action', 'Platformer', '3D']"
83,Octopath Traveler,Switch,12-Jul-18,8.5,/game/switch/octopath-traveler,T,"['Square Enix', ' Acquire']","['General', 'Role-Playing', 'Japanese-Style']"
75,Mario Tennis Aces,Switch,22-Jun-18,7.1,/game/switch/mario-tennis-aces,E,['Camelot Software Planning'],"['Sports', 'Individual', 'Tennis']"
82,Arcade Archives: Donkey Kong,Switch,14-Jun-18,8,/game/switch/arcade-archives-donkey-kong,E,['Nintendo'],"['Action', 'Platformer', '2D']"
82,Splatoon 2: Octo Expansion,Switch,13-Jun-18,8.4,/game/switch/splatoon-2-octo-expansion,E10+,['Nintendo'],"['Action', 'Shooter', 'Third-Person', 'Arcade']"
,Xenoblade Chronicles 2: Battle Challenge Mode Pack,Switch,13-Jun-18,,/game/switch/xenoblade-chronicles-2-battle-challenge-mode-pack,T,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
,Sushi Striker: The Way of Sushido,3DS,8-Jun-18,6.6,/game/3ds/sushi-striker-the-way-of-sushido,E,['indieszero'],"['Puzzle', 'Matching']"
76,Sushi Striker: The Way of Sushido,Switch,8-Jun-18,7.7,/game/switch/sushi-striker-the-way-of-sushido,E,['indieszero'],"['Puzzle', 'Matching']"
62,Pokemon Quest,iOS,30-May-18,4.3,/game/ios/pokemon-quest,,['Game Freak'],"['Role-Playing', 'Action RPG']"
64,Pokemon Quest,Switch,29-May-18,6.3,/game/switch/pokemon-quest,E,['Game Freak'],"['Role-Playing', 'Action RPG']"
,Xenoblade Chronicles 2: New Quests Pack 3,Switch,25-May-18,,/game/switch/xenoblade-chronicles-2-new-quests-pack-3,T,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
69,Dillon's Dead-Heat Breakers,3DS,24-May-18,7.6,/game/3ds/dillons-dead-heat-breakers,E10+,"['Nintendo', ' Vanpool']","['Action', 'General']"
78,Hyrule Warriors: Definitive Edition,Switch,18-May-18,8,/game/switch/hyrule-warriors-definitive-edition,T,['Koei Tecmo Games'],"['Action', ""Beat-'Em-Up"", '3D']"
86,Donkey Kong Country: Tropical Freeze,Switch,4-May-18,8.6,/game/switch/donkey-kong-country-tropical-freeze,E,['Retro Studios'],"['Action', 'Platformer', '2D']"
77,Nintendo Labo: Toycon 01 Variety Kit,Switch,20-Apr-18,7,/game/switch/nintendo-labo-toycon-01-variety-kit,E,['Nintendo'],"['Miscellaneous', 'Party / Minigame']"
68,Nintendo Labo: Toycon 02 Robot Kit,Switch,20-Apr-18,6.5,/game/switch/nintendo-labo-toycon-02-robot-kit,E10+,['Nintendo'],"['Miscellaneous', 'Party / Minigame']"
,Arcade Archives: Punch-Out!,Switch,30-Mar-18,7.5,/game/switch/arcade-archives-punch-out!,E10+,['Nintendo'],"['Sports', 'Individual', 'Combat', 'Boxing / Martial Arts']"
,Xenoblade Chronicles 2: New Quests Pack 2,Switch,30-Mar-18,,/game/switch/xenoblade-chronicles-2-new-quests-pack-2,T,['Monolith Soft'],"['Role-Playing', 'Action RPG']"
,Fire Emblem Warriors: Awakening Pack,3DS,29-Mar-18,,/game/3ds/fire-emblem-warriors-awakening-pack,T,['Omega Force'],"['Action', ""Beat-'Em-Up"", '3D']"
71,Detective Pikachu,3DS,23-Mar-18,7.3,/game/3ds/detective-pikachu,E,['Creatures Inc.'],"['Adventure', '3D', 'Third-Person']"
73,Kirby Star Allies,Switch,16-Mar-18,7.5,/game/switch/kirby-star-allies,E10+,['HAL Labs'],"['Action', 'Platformer', '2D']"
